Image,X,Y
dataset/images/4365629200334408753.png,344,543
dataset/images/5241006123467003866.png,344,543
dataset/images/2344080618010050825.png,344,543
dataset/images/4136718020588036790.png,344,543
dataset/images/1440901182122610584.png,344,543
dataset/images/7489812611158871797.png,344,543
dataset/images/4059483380112239601.png,344,543
dataset/images/8240684777484171702.png,344,543
dataset/images/5826884565318446006.png,339,330
dataset/images/7224460297715338885.png,372,370
dataset/images/8961278410759832396.png,373,430
dataset/images/2968862999966879748.png,372,428
dataset/images/7171713138525647880.png,372,428
dataset/images/-6524550383132804530.png,399,508
dataset/images/8356107922471939108.png,394,442
dataset/images/8933434569902774579.png,360,331
dataset/images/-8769629522647587789.png,397,428
dataset/images/549783468515274258.png,397,428
dataset/images/3072103963973729884.png,365,339
dataset/images/1277537436920058494.png,359,376
dataset/images/1646975859985316850.png,347,356
dataset/images/7621448305105323657.png,347,361
dataset/images/6278791347249070524.png,329,466
dataset/images/4219015016058653727.png,303,288
dataset/images/7779758798320382398.png,313,449
dataset/images/8309745836167305171.png,313,448
dataset/images/-5611615930522319766.png,313,448
dataset/images/3975448887285993643.png,328,517
dataset/images/494985385299361772.png,326,494
dataset/images/1201039068938293467.png,324,461
dataset/images/6132212629230505788.png,324,462
dataset/images/3515785822778914391.png,324,462
dataset/images/-9164049971475100161.png,324,462
dataset/images/8864468044677215289.png,324,462
dataset/images/5059947046561855367.png,324,462
dataset/images/6616313221414749582.png,324,462
dataset/images/8252971736179589032.png,324,462
dataset/images/4799578441783343519.png,311,328
dataset/images/6854185159096041283.png,377,394
dataset/images/6491935898426532427.png,369,486
dataset/images/3177770278696143993.png,353,447
dataset/images/4381448587764476065.png,359,530
dataset/images/6105093183969596495.png,373,440
dataset/images/5456482423578726745.png,373,440
dataset/images/3428540770171696994.png,373,440
dataset/images/4418925407835564825.png,373,440
dataset/images/6958462048812024184.png,373,440
dataset/images/-8144171477462832849.png,486,404
dataset/images/3271399006558129695.png,392,472
dataset/images/4893443424218457548.png,366,545
dataset/images/7594953126365191364.png,359,517
dataset/images/2941606640160585348.png,441,477
dataset/images/7439909465143884125.png,513,535
dataset/images/5187412602877858620.png,381,462
dataset/images/1417927806387579824.png,380,461
dataset/images/7636951781586368393.png,378,445
dataset/images/-7192454809045045257.png,380,443
dataset/images/2243189306663742943.png,380,443
dataset/images/366372325082747030.png,383,464
dataset/images/4715283416658567565.png,122,169
dataset/images/5573467174756279163.png,121,471
dataset/images/2628572292450388620.png,206,539
dataset/images/-8694897122406900841.png,411,659
dataset/images/6349646448404623907.png,382,499
dataset/images/7691744193589754925.png,375,481
dataset/images/443107819564702641.png,375,481
dataset/images/8847994436268462446.png,423,471
dataset/images/5638436494515280662.png,417,469
dataset/images/1483103551449439132.png,401,464
dataset/images/8244235506594836514.png,401,464
dataset/images/-6939170972768859380.png,401,464
dataset/images/7848325074380344098.png,401,464
dataset/images/756929628193968661.png,356,487
dataset/images/2924731212628913157.png,360,464
dataset/images/2417862935196749481.png,360,464
dataset/images/-5713800126022733320.png,360,464
dataset/images/5778725606319752302.png,360,464
dataset/images/5688718810079875620.png,414,356
dataset/images/853530237877095092.png,300,665
dataset/images/1527381613890907545.png,312,572
dataset/images/3785238453827557527.png,344,543
dataset/images/6708769503681841498.png,483,370
dataset/images/5792357366742406733.png,194,416
dataset/images/4241713435905392635.png,371,467
dataset/images/8607020515207878117.png,368,468
dataset/images/-9111551125968199010.png,442,438
dataset/images/6188767098629695727.png,441,438
dataset/images/5349065012588931029.png,502,478
dataset/images/7198660726379847243.png,445,419
dataset/images/-9064705102210026712.png,305,536
dataset/images/3358565101040151385.png,384,510
dataset/images/6562288732521308843.png,384,510
dataset/images/8785188200955736174.png,453,409
dataset/images/8780382902438195361.png,435,474
dataset/images/4532011298358929616.png,387,543
dataset/images/-3703978672510909496.png,387,543
dataset/images/8838937154788578371.png,320,495
dataset/images/-8768888952816429680.png,329,525
dataset/images/4633807012697720167.png,298,394
dataset/images/7548258569893429172.png,335,435
dataset/images/9027518396561604320.png,335,435
dataset/images/-8696743220674017717.png,335,435
dataset/images/8106824572819277675.png,480,348
dataset/images/3668547149215534591.png,383,440
dataset/images/-6866691862115922588.png,383,440
dataset/images/907030038805304116.png,383,440
dataset/images/-7246113435532045809.png,383,440
dataset/images/4663854891831467774.png,383,440
dataset/images/4096640193859121327.png,383,440
dataset/images/5240960667851154576.png,383,440
dataset/images/-828006515596471195.png,383,440
dataset/images/5790511954543934081.png,134,298
dataset/images/1648002750642308480.png,474,403
dataset/images/7580311064364508943.png,655,403
dataset/images/7661714285866369206.png,566,496
dataset/images/8724092358966494744.png,528,406
dataset/images/6177220112555557188.png,498,595
dataset/images/8368239810047471064.png,324,348
dataset/images/7433992862220199988.png,324,348
dataset/images/8712230247790481872.png,295,405
dataset/images/4203933931229451208.png,321,415
dataset/images/-7624062435846968963.png,292,563
dataset/images/4966531462596199581.png,501,400
dataset/images/-8349976294337051652.png,461,408
dataset/images/3190348594566566769.png,437,376
dataset/images/8185007526475507199.png,420,511
dataset/images/669562326280015199.png,134,334
dataset/images/916556596607283933.png,259,477
dataset/images/6081675055653784817.png,157,413
dataset/images/6902122880543015528.png,225,533
dataset/images/4507986997133952651.png,333,451
dataset/images/6916221545677189916.png,333,451
dataset/images/8687600893935901241.png,380,470
dataset/images/-8836605968027778756.png,306,539
dataset/images/7048865022520684954.png,375,439
dataset/images/6493532128098531270.png,349,503
dataset/images/5995353605427982202.png,451,409
dataset/images/9217123691717628423.png,425,517
dataset/images/6862667057724172751.png,413,558
dataset/images/1275288180639451686.png,294,531
dataset/images/3867570500959816596.png,316,457
dataset/images/7106388797727882911.png,318,498
dataset/images/5355312845429436548.png,327,570
dataset/images/8867130140277486382.png,332,504
dataset/images/6117456848206741472.png,322,577
dataset/images/5030652621477031771.png,322,578
dataset/images/3870864391545738942.png,564,415
dataset/images/4474814933749607787.png,521,276
dataset/images/8537866416089538753.png,328,394
dataset/images/8071861076323429989.png,330,496
dataset/images/8331386767938452427.png,339,464
dataset/images/1531271672226749920.png,418,335
dataset/images/6486969939918569527.png,324,433
dataset/images/5505671211808691653.png,394,342
dataset/images/926238807588176355.png,393,382
dataset/images/8044560308788841041.png,147,176
dataset/images/-7907069766386650967.png,157,212
dataset/images/5394313268468306828.png,306,371
dataset/images/3823666362975874730.png,311,653
dataset/images/4387444438715876755.png,365,607
dataset/images/7839480591945456453.png,333,532
dataset/images/7351853379867090419.png,380,583
dataset/images/6491710242413434553.png,344,547
dataset/images/8936504934659794284.png,329,639
dataset/images/5253710068062240830.png,326,569
dataset/images/9068834759287693167.png,491,458
dataset/images/-8811309900087453061.png,506,394
dataset/images/3252820160985312161.png,292,501
dataset/images/8297999088113924024.png,282,384
dataset/images/2130176188158570967.png,486,518
dataset/images/4270650830301819975.png,419,408
dataset/images/-4704395881243917277.png,683,330
dataset/images/8832389402520906690.png,173,330
dataset/images/6672473727941454416.png,440,591
dataset/images/9150057556504708823.png,351,388
dataset/images/993545518757263290.png,378,500
dataset/images/438081098338423915.png,358,433
dataset/images/4453814240291960468.png,126,190
dataset/images/-3874696229480864570.png,286,492
dataset/images/436274377743717422.png,331,675
dataset/images/6842977861567005997.png,280,478
dataset/images/5965503038992301099.png,325,415
dataset/images/5462267747767119292.png,270,440
dataset/images/1931541695065145372.png,300,381
dataset/images/1279975512194073950.png,369,408
dataset/images/7165971192102242796.png,280,585
dataset/images/7668519123657087340.png,326,433
dataset/images/5220443094562712410.png,327,437
dataset/images/907083905908993373.png,456,387
dataset/images/6992959547380862564.png,371,477
dataset/images/897535865002740207.png,379,426
dataset/images/888558715056297989.png,379,426
dataset/images/6639017143292828490.png,379,426
dataset/images/5196178445143856438.png,330,375
dataset/images/7323059151392963949.png,334,451
dataset/images/3621615570347899037.png,334,450
dataset/images/6504112055906959009.png,319,311
dataset/images/6905922705451019621.png,263,289
dataset/images/2778412977034500881.png,294,347
dataset/images/5363233000471797381.png,301,379
dataset/images/5750318483769606914.png,301,379
dataset/images/4350257884519705236.png,294,427
dataset/images/5586836237752037790.png,248,334
dataset/images/3794155477467483241.png,282,418
dataset/images/5636686159881177998.png,286,361
dataset/images/8452214547612078314.png,252,517
dataset/images/9070069520300842985.png,273,432
dataset/images/7405188524466618187.png,266,396
dataset/images/8894388069855097864.png,266,395
dataset/images/2899853049574441942.png,266,395
dataset/images/-8338248108701397377.png,275,480
dataset/images/7664588475626098247.png,275,480
dataset/images/8176739215143845213.png,275,480
dataset/images/169117255188714683.png,275,480
dataset/images/6554145813046096650.png,220,464
dataset/images/9183825973764207748.png,249,465
dataset/images/2337501167141507705.png,249,465
dataset/images/6990569499187007493.png,276,339
dataset/images/4701756840027674709.png,280,478
dataset/images/1031191261738497064.png,266,368
dataset/images/8541245669410813896.png,274,418
dataset/images/8890776989138679105.png,280,410
dataset/images/-5644523250052692589.png,280,410
dataset/images/4145782449212862028.png,280,410
dataset/images/1716169905151059756.png,462,427
dataset/images/8430361207789415855.png,350,504
dataset/images/9188530032655035095.png,188,485
dataset/images/8088293622745090444.png,371,451
dataset/images/5828447044246856204.png,353,337
dataset/images/8690558931273958985.png,357,353
dataset/images/-7297003771889313638.png,315,460
dataset/images/8689168966252942770.png,689,464
dataset/images/450630016854931021.png,463,546
dataset/images/3590489756829695100.png,450,473
dataset/images/4391038381547190554.png,297,466
dataset/images/6034796039023567139.png,278,374
dataset/images/4281342424496007796.png,514,490
dataset/images/-7590400833217849074.png,282,374
dataset/images/7846736155743319968.png,378,164
dataset/images/5712048228220797814.png,426,574
dataset/images/8986626439720871417.png,224,432
dataset/images/817740747076196424.png,273,400
dataset/images/4995323676833943296.png,273,400
dataset/images/8523653419078472399.png,249,450
dataset/images/1176774025356260928.png,249,450
dataset/images/9004802388817472235.png,325,567
dataset/images/445912475328955656.png,357,485
dataset/images/7644532956662133916.png,371,603
dataset/images/6624742101466462766.png,360,512
dataset/images/975009450482576240.png,166,391
dataset/images/7341764422271586286.png,302,444
dataset/images/4226132824147852075.png,308,497
dataset/images/-960535588131751985.png,357,462
dataset/images/527706812781810404.png,306,367
dataset/images/350422294891149231.png,419,562
dataset/images/5299318946840947970.png,365,476
dataset/images/-846461394306431814.png,301,455
dataset/images/-985651332447184182.png,301,455
dataset/images/3804909813602078321.png,319,493
dataset/images/7903578211640293426.png,319,493
dataset/images/3097647019489022813.png,319,493
dataset/images/8390379555731128950.png,373,484
dataset/images/8445382017861632066.png,373,461
dataset/images/8798991694781315423.png,399,249
dataset/images/2216797838786195119.png,421,432
dataset/images/7314892418220171072.png,281,290
dataset/images/5410093959793204756.png,399,504
dataset/images/825213585233764553.png,399,504
dataset/images/8160696709128558080.png,399,504
dataset/images/1200308368142886056.png,399,504
dataset/images/1558223671010447257.png,399,504
dataset/images/3986498447363382778.png,350,300
dataset/images/7774948211993594513.png,442,469
dataset/images/6788732188995363847.png,419,442
dataset/images/-8413673986529017090.png,419,442
dataset/images/8500148894712667970.png,425,505
dataset/images/1297769982922651055.png,415,442
dataset/images/985500078121999953.png,427,363
dataset/images/7199908112373917866.png,452,479
dataset/images/5775990779869281049.png,434,386
dataset/images/8406175000018845852.png,433,494
dataset/images/9174777259557508779.png,378,459
dataset/images/8402093706687606316.png,378,459
dataset/images/8898898780607780819.png,378,459
dataset/images/6090153278603120926.png,359,274
dataset/images/3537907391382687473.png,471,355
dataset/images/7229147268089484280.png,356,407
dataset/images/3708877035796672854.png,325,416
dataset/images/4902754685581054451.png,335,492
dataset/images/6707701327225436344.png,446,520
dataset/images/5315247544206405532.png,443,518
dataset/images/9081708913409105285.png,442,512
dataset/images/8613989369555590946.png,369,440
dataset/images/6165568462817903202.png,368,440
dataset/images/8110013249666720763.png,298,393
dataset/images/7044653275204524896.png,298,393
dataset/images/-8401172072191950864.png,290,526
dataset/images/5028025788105009840.png,279,433
dataset/images/8456020213063918663.png,495,484
dataset/images/705682304880425722.png,365,323
dataset/images/5979140755669590877.png,365,323
dataset/images/4917540344390032540.png,365,323
dataset/images/7110316403206851010.png,487,463
dataset/images/-735751525885379740.png,400,339
dataset/images/670870912912119076.png,324,625
dataset/images/7005862410887613693.png,266,561
dataset/images/2130143874513883168.png,266,561
dataset/images/8264348866000438736.png,266,561
dataset/images/2659468143706333679.png,266,561
dataset/images/7071729463730759588.png,266,561
dataset/images/9052966134782655953.png,247,245
dataset/images/7003760634265050524.png,254,387
dataset/images/2005404443683173607.png,364,383
dataset/images/-924567376102615905.png,364,383
dataset/images/9163018680451228289.png,364,383
dataset/images/8456646374661105599.png,364,383
dataset/images/4832545587410965332.png,364,383
dataset/images/696790880371874161.png,356,377
dataset/images/976904113563668272.png,346,369
dataset/images/8875186022304082183.png,346,369
dataset/images/633316304444720077.png,346,369
dataset/images/-7528154962745771642.png,566,454
dataset/images/5092072349779526314.png,566,454
dataset/images/8321506312748453852.png,566,454
dataset/images/8537517516691706278.png,231,263
dataset/images/8520392011153606753.png,300,458
dataset/images/4565616804236643782.png,391,506
dataset/images/8542203205274882132.png,341,448
dataset/images/8775874210433885866.png,353,434
dataset/images/8361487173182695840.png,408,447
dataset/images/3218400478256907691.png,503,345
dataset/images/-5727892234399192226.png,404,589
dataset/images/2328483303809330933.png,393,474
dataset/images/6620591928809585057.png,672,444
dataset/images/5217436455487414311.png,460,410
dataset/images/1072371774720617180.png,420,464
dataset/images/428271300965157171.png,421,464
dataset/images/8881867523803556272.png,101,447
dataset/images/-7093028211250856474.png,671,488
dataset/images/-6647050650728287843.png,249,470
dataset/images/7229665308429990522.png,299,476
dataset/images/3416790616376857877.png,305,472
dataset/images/63674798428252674.png,329,358
dataset/images/4676030687216112813.png,317,443
dataset/images/-8238899893225902686.png,317,442
dataset/images/6694965963514269443.png,318,438
dataset/images/7449341412224422765.png,318,439
dataset/images/2928870370235204822.png,318,439
dataset/images/2404005146358173046.png,318,439
dataset/images/675978532751642889.png,316,409
dataset/images/-7941450883152520950.png,316,409
dataset/images/4882655860404967640.png,316,409
dataset/images/4732562942112124848.png,537,409
dataset/images/-557179002730712326.png,537,409
dataset/images/5871876348246844415.png,545,486
dataset/images/7151972898437479650.png,327,392
dataset/images/6643638913728650262.png,484,489
dataset/images/4616047084520891500.png,360,402
dataset/images/8571825470117522004.png,360,402
dataset/images/3364608434700070133.png,360,402
dataset/images/6060584194970876159.png,360,402
dataset/images/6686693020044125314.png,248,432
dataset/images/8285280536564095996.png,523,574
dataset/images/906600505866786477.png,232,344
dataset/images/7002463876194511182.png,304,462
dataset/images/8584606393278903338.png,304,461
dataset/images/-8439702987699350273.png,350,609
dataset/images/5913450542768440681.png,309,518
dataset/images/644008154869745157.png,309,518
dataset/images/656520956141530067.png,309,518
dataset/images/6627091558334405569.png,349,520
dataset/images/8298885723015641937.png,349,520
dataset/images/6612858094640787486.png,349,520
dataset/images/-8715046487528210051.png,266,458
dataset/images/6230360106227331302.png,296,476
dataset/images/6453555039406273138.png,296,476
dataset/images/5399761450984837222.png,296,476
dataset/images/7317777258850758696.png,296,476
dataset/images/6995529438930624151.png,296,476
dataset/images/8511409875018863796.png,390,542
dataset/images/7126204160696251571.png,369,513
dataset/images/7847724921187351258.png,298,638
dataset/images/7848679804626263461.png,295,572
dataset/images/4774525942551884627.png,295,572
dataset/images/8193758077558706216.png,295,572
dataset/images/5509784015729516003.png,248,523
dataset/images/7067343424836834077.png,248,523
dataset/images/5326405896813265032.png,248,523
dataset/images/6207149359404916074.png,258,422
dataset/images/804217101392395222.png,295,483
dataset/images/1664918864401078432.png,295,483
dataset/images/7966177837052634236.png,295,483
dataset/images/5862330140409838835.png,682,512
dataset/images/6519721661615728333.png,426,457
dataset/images/7894341361739432682.png,428,461
dataset/images/6591130588333150690.png,532,316
dataset/images/893189999320804519.png,163,347
dataset/images/8587702260878161427.png,416,480
dataset/images/497830851996098095.png,415,478
dataset/images/8747963912474838662.png,415,478
dataset/images/5397545970881234398.png,412,641
dataset/images/8187403870754700072.png,394,616
dataset/images/933020177257312257.png,394,616
dataset/images/-6338967822090572365.png,394,616
dataset/images/-7327719726285041195.png,446,398
dataset/images/8377073410394985067.png,427,540
dataset/images/2781263881387899544.png,402,488
dataset/images/8818467866023834874.png,218,857
dataset/images/8952763965285332920.png,282,585
dataset/images/8319395838391234201.png,443,519
dataset/images/5778274519145243364.png,189,348
dataset/images/2351708259605842110.png,239,379
dataset/images/8399825900967757878.png,416,435
dataset/images/8935437619194236442.png,373,413
dataset/images/-8804964571197729235.png,374,414
dataset/images/9191549774883693634.png,481,395
dataset/images/4689666234556834306.png,470,717
dataset/images/7604747975671865575.png,576,480
dataset/images/5034659989031207833.png,490,522
dataset/images/-8227629722845206436.png,490,522
dataset/images/830055264068647672.png,486,518
dataset/images/5264592110566488993.png,486,518
dataset/images/8684281523025310166.png,404,408
dataset/images/5959129552905070493.png,404,409
dataset/images/7460985154984411731.png,474,409
dataset/images/3196034198189806444.png,375,770
dataset/images/1235468610727528349.png,320,161
dataset/images/8324160638639285907.png,588,409
dataset/images/1333706200037265156.png,362,378
dataset/images/8122831941418372905.png,350,397
dataset/images/8546371760602424404.png,350,397
dataset/images/4675388315199833899.png,350,397
dataset/images/1686781530006487268.png,350,397
dataset/images/6514029837992935284.png,322,380
dataset/images/7533158690936121998.png,322,380
dataset/images/-767497572576132176.png,322,380
dataset/images/8621989260298206760.png,322,380
dataset/images/1996808291618125921.png,322,380
dataset/images/5696615698816410033.png,322,380
dataset/images/8010080310476358578.png,322,380
dataset/images/-5819370851064882925.png,322,380
dataset/images/3756914876773749407.png,322,380
dataset/images/5080787448935373443.png,322,380
dataset/images/7865526732320898776.png,322,380
dataset/images/5436259938963587099.png,322,380
dataset/images/82747502823652174.png,322,380
dataset/images/8210650482988817767.png,322,380
dataset/images/7729018255329451044.png,326,478
dataset/images/5955672162948582099.png,427,456
dataset/images/1929173786986910121.png,261,908
dataset/images/6205259313677574640.png,301,717
dataset/images/7760405555861065847.png,268,335
dataset/images/5368866923676657351.png,389,596
dataset/images/3440626155899694421.png,381,742
dataset/images/2564872015073681114.png,365,555
dataset/images/6918808656446252056.png,370,592
dataset/images/7398836301890412764.png,370,591
dataset/images/6934678387743242325.png,370,591
dataset/images/8222365765137910640.png,371,576
dataset/images/8450630601870285109.png,331,439
dataset/images/-6849680649189918184.png,344,484
dataset/images/5105497131730976994.png,344,485
dataset/images/5849280946771132884.png,344,485
dataset/images/6056844436117204047.png,323,414
dataset/images/5135213160020928424.png,323,415
dataset/images/3124470737204409949.png,319,416
dataset/images/5834642606567475912.png,486,416
dataset/images/3926265109608786578.png,249,372
dataset/images/7292285124038686707.png,215,762
dataset/images/5146311240509824307.png,321,525
dataset/images/-8723427709388330837.png,211,330
dataset/images/4410705464319975922.png,303,501
dataset/images/2451961356480965721.png,302,501
dataset/images/7674952312573130560.png,302,501
dataset/images/4283937114144933744.png,302,501
dataset/images/498586996347865042.png,302,501
dataset/images/6788598053020136543.png,382,510
dataset/images/5419657487938973629.png,462,475
dataset/images/7011848374392245468.png,147,128
dataset/images/6491870293271073298.png,333,305
dataset/images/790832295422214235.png,346,420
dataset/images/-5579779424582793118.png,461,500
dataset/images/4752919703139034949.png,407,260
dataset/images/-3938554543738826838.png,425,278
dataset/images/8464899480560291039.png,475,422
dataset/images/8215374641081279021.png,279,332
dataset/images/563329283817116517.png,279,333
dataset/images/7946922339553115628.png,323,400
dataset/images/9054158961251841169.png,243,171
dataset/images/389566394183282454.png,330,349
dataset/images/2550882427135902833.png,206,694
dataset/images/965288781131957213.png,218,565
dataset/images/6679473467437452845.png,380,191
dataset/images/6687621230278688009.png,370,451
dataset/images/8922635109102914858.png,369,451
dataset/images/-7118700159832891191.png,369,451
dataset/images/7975529822019332567.png,369,451
dataset/images/905167043957992633.png,487,580
dataset/images/1126549055680858390.png,475,528
dataset/images/4872363603555574052.png,465,502
dataset/images/2949235458581146222.png,442,413
dataset/images/9185070436406557387.png,312,458
dataset/images/4982153218889024464.png,464,487
dataset/images/8352342288626023722.png,430,465
dataset/images/6793959693113837185.png,280,291
dataset/images/6963441425755174655.png,346,438
dataset/images/5121576933846739335.png,305,384
dataset/images/5014751009017661194.png,229,431
dataset/images/-756043526992297279.png,229,431
dataset/images/106624242267163256.png,430,533
dataset/images/1368252163480256981.png,221,491
dataset/images/-2471775273441640962.png,252,491
dataset/images/1340877522828995354.png,257,490
dataset/images/6878241311470564044.png,352,296
dataset/images/7506163339063654783.png,409,524
dataset/images/-8022919872916728993.png,355,315
dataset/images/3933178140590663670.png,368,437
dataset/images/8318508107131814352.png,342,342
dataset/images/4939446054000705.png,348,399
dataset/images/6817192178497837639.png,348,397
dataset/images/3408423727556649915.png,348,397
dataset/images/6040966471554410144.png,348,397
dataset/images/3129211308150050799.png,243,572
dataset/images/6957543177255004347.png,331,481
dataset/images/8402475218636267718.png,331,482
dataset/images/6538037373685109393.png,326,477
dataset/images/8521190351590527934.png,322,580
dataset/images/325951412294808522.png,312,508
dataset/images/2097739504635239716.png,309,485
dataset/images/6954931545855641820.png,309,486
dataset/images/5735894977019685444.png,309,486
dataset/images/3764838850378082794.png,309,486
dataset/images/-6666106429590380161.png,309,486
dataset/images/7534148264101520666.png,309,486
dataset/images/4810005241356547134.png,372,310
dataset/images/7606490649624430751.png,307,508
dataset/images/8851857651338255836.png,306,505
dataset/images/754941118574143689.png,263,405
dataset/images/1338528721111070461.png,469,506
dataset/images/890245323579798391.png,425,485
dataset/images/572232853180785323.png,425,485
dataset/images/1643665599768720023.png,425,485
dataset/images/801456210967792864.png,425,485
dataset/images/2925189365841561248.png,425,485
dataset/images/-8238519978093260664.png,425,485
dataset/images/6130243054807265071.png,310,467
dataset/images/6696915933387598353.png,192,496
dataset/images/8755632466315685650.png,367,426
dataset/images/7196186319579794201.png,326,496
dataset/images/724020909189885805.png,574,520
dataset/images/6134449960454438922.png,348,547
dataset/images/6246276572404245701.png,298,625
dataset/images/46921317273711154.png,274,500
dataset/images/6633555065836792769.png,274,500
dataset/images/4458593776071447039.png,417,527
dataset/images/8265507057376317321.png,453,483
dataset/images/6325851000149008728.png,375,457
dataset/images/3384723711712706556.png,475,654
dataset/images/-6584310364059190958.png,444,587
dataset/images/5778280039259134262.png,406,561
dataset/images/8918113362701946525.png,355,497
dataset/images/6817756808863111925.png,355,498
dataset/images/-8486169656718173466.png,355,498
dataset/images/6017419714070511748.png,355,498
dataset/images/5298329172257130108.png,355,498
dataset/images/949364658343536936.png,355,498
dataset/images/5164430891127297160.png,355,498
dataset/images/5717180455404392477.png,355,498
dataset/images/8176402025579136382.png,361,498
dataset/images/7502939951166135271.png,417,538
dataset/images/8784731267292569198.png,367,500
dataset/images/-5889560222424234889.png,367,501
dataset/images/1688296838054020641.png,176,690
dataset/images/7916549527449276941.png,255,454
dataset/images/4534129297077811279.png,274,709
dataset/images/3473875934174972805.png,252,375
dataset/images/5852782820910547333.png,214,115
dataset/images/5663600846959303984.png,242,482
dataset/images/-7680822828381835846.png,297,514
dataset/images/2807590049883685266.png,449,545
dataset/images/-4913051845180875350.png,403,693
dataset/images/8215734151924472275.png,339,486
dataset/images/304578892614747356.png,383,699
dataset/images/4774624526673682715.png,340,500
dataset/images/7258542086249691204.png,340,502
dataset/images/-6231318919614323835.png,196,213
dataset/images/8806903249731668808.png,301,378
dataset/images/8641547392851164626.png,329,275
dataset/images/5072948937501682640.png,325,333
dataset/images/6569872216891723227.png,361,245
dataset/images/9064741850422233157.png,353,335
dataset/images/7838147394039677269.png,427,782
dataset/images/4366684572379873769.png,397,383
dataset/images/5630154352066704313.png,387,427
dataset/images/7524991327943251518.png,224,351
dataset/images/-6634607467212641793.png,275,417
dataset/images/1213262327099455551.png,283,374
dataset/images/6510194027461098738.png,297,601
dataset/images/1889659819031460775.png,349,449
dataset/images/6524779868046085293.png,345,483
dataset/images/6209350552904147564.png,483,162
dataset/images/7780382427421060022.png,320,563
dataset/images/2189940629688040208.png,329,529
dataset/images/397629093886898003.png,330,529
dataset/images/7057471765638831039.png,330,529
dataset/images/58087389400125291.png,330,529
dataset/images/1611075422011355091.png,330,529
dataset/images/7366186681638250188.png,335,543
dataset/images/7526761050573843369.png,331,576
dataset/images/2238082324195606536.png,350,628
dataset/images/6915465985824062473.png,371,392
dataset/images/7169847981402215980.png,302,663
dataset/images/4765074663062741367.png,282,354
dataset/images/867514820499314695.png,284,449
dataset/images/-3182799973798399123.png,284,450
dataset/images/7972242262117551554.png,325,359
dataset/images/7778648677953523329.png,362,433
dataset/images/6580940160494316265.png,373,413
dataset/images/908190983672434061.png,380,425
dataset/images/7710049218681093673.png,193,878
dataset/images/6586548681031805884.png,478,517
dataset/images/218038976660770879.png,364,438
dataset/images/1751946483849840910.png,268,480
dataset/images/6775834859544533836.png,282,507
dataset/images/8566741698855191136.png,282,507
dataset/images/-7267847821736455901.png,282,507
dataset/images/9036491926540559579.png,282,507
dataset/images/-3963940474805731161.png,336,547
dataset/images/5221407999601427782.png,336,547
dataset/images/5335929090745664813.png,336,547
dataset/images/3830175942266913532.png,337,211
dataset/images/654729548724206605.png,380,453
dataset/images/4363067165804706375.png,369,449
dataset/images/6975280131768440704.png,369,449
dataset/images/5273162439144979450.png,386,403
dataset/images/5936134868313145851.png,388,482
dataset/images/-7423720847152242182.png,388,482
dataset/images/-7509574689240125941.png,263,258
dataset/images/7594781505893419003.png,287,557
dataset/images/6818734856567338641.png,390,488
dataset/images/8928418685086419508.png,390,488
dataset/images/6935986133715464366.png,390,488
dataset/images/-6051956756290213391.png,390,488
dataset/images/5189050171412206028.png,365,350
dataset/images/40807161410427085.png,400,406
dataset/images/3570955776548631435.png,392,448
dataset/images/8788019009361777747.png,158,227
dataset/images/-5639608767732595608.png,249,509
dataset/images/-2793036848400947828.png,206,326
dataset/images/6650766704427195915.png,375,361
dataset/images/-8195592784620502255.png,373,374
dataset/images/9155458225824028738.png,373,374
dataset/images/8943452377015009675.png,373,374
dataset/images/5814543261355224063.png,373,374
dataset/images/8607698967712023260.png,270,495
dataset/images/987290055794915523.png,250,160
dataset/images/5887908720106526816.png,375,398
dataset/images/-8753984834834986680.png,483,542
dataset/images/472616098324417235.png,452,351
dataset/images/2046636425357602526.png,464,423
dataset/images/1124459451503686850.png,464,423
dataset/images/5742590245412959265.png,464,423
dataset/images/-6258537029685457695.png,239,444
dataset/images/6300293989840333326.png,380,434
dataset/images/7150133867729018435.png,407,456
dataset/images/7129355548458218402.png,407,456
dataset/images/6394269944170382733.png,376,345
dataset/images/3725774629127017956.png,429,473
dataset/images/9031653635936649158.png,396,337
dataset/images/6234045307611141906.png,396,382
dataset/images/9152159256554344200.png,288,525
dataset/images/4785295238614687170.png,265,385
dataset/images/7683045699795691480.png,289,386
dataset/images/8278872941983393987.png,527,514
dataset/images/9202191922211328324.png,527,514
dataset/images/7888929734768886963.png,341,398
dataset/images/8776999472503933093.png,367,466
dataset/images/8979691730563403353.png,367,466
dataset/images/8989852283896041210.png,367,466
dataset/images/5965588684436154428.png,367,466
dataset/images/8942568196460111669.png,445,471
dataset/images/8048305195382317424.png,445,471
dataset/images/8703136849355285404.png,287,588
dataset/images/8981649345590657922.png,224,475
dataset/images/5368561128529926708.png,308,479
dataset/images/7538558359257831753.png,308,480
dataset/images/5972079374175669794.png,171,269
dataset/images/68706973349529805.png,260,521
dataset/images/6843050150521456073.png,206,335
dataset/images/3296969423307996294.png,235,417
dataset/images/6179748076080093700.png,240,422
dataset/images/8858524715805619724.png,240,422
dataset/images/7241884052051678485.png,128,286
dataset/images/2337702317933991192.png,301,214
dataset/images/7194645356597220142.png,291,310
dataset/images/7019825461324130864.png,291,310
dataset/images/639983337147790988.png,331,479
dataset/images/5402412289432637334.png,349,448
dataset/images/367373609409070721.png,363,387
